Unit ID,Sector,MSI Status,HBCU,PBI,ANNHI,TRIBAL,AANAPII,HSI,NANTI,Net Price,Cost of Attendance: In State,Cost of Attendance: Out of State,Cost of Attendance: In District,Affordability Gap (net price minus income earned working 10 hrs at min wage),Weekly Hours to Close Gap,State Minimum Wage,Income Earned from Working 10 Hours a Week at State's Minimum Wage,Monthly Center-Based Child Care Cost,Annual Center-Based Child Care Cost,Adjusted Monthly Center-Based Child Care Cost,Monthly Home-Based Child Care Cost,Adjusted Monthly Home-Based Child Care Cost,Annual Home-Based Child Care Cost,Latitude,Longitude,Region #,Institution Name,City,State Abbreviation,Sector Name,MSI Type,"Cost of Attendance: In State, On Campus",County Name,Zip Code,Region,Highest Degree Offered Name,Highest Level Offered Name,Institution Size Category Name,UNIQUE_IDENTIFICATION_NUMBER_OF_THE_INSTITUTION,City of Institution,Institution Type,Sector of Institution,"Average Net Price After Grants, 2020-21","Average Net Price After Grants, 2019-20","Average Net Price After Grants, 2018-19","Percent of First-Time, Full-Time Undergraduates Awarded Pell Grants","Percent Full-time, First-time, Pell Grant Recipients Receiving an Award - 6 Years","Percent Full-time, First-time, Pell Grant Recipients Still Enrolled at Same Institution - 8 Years",Bachelor's Degree Graduation Rate Bachelor Degree Within 6 Years - Total,Bachelor's Degree Graduation Rate Within 4 Years - Total,Bachelor's Degree Graduation Rate Within 5 Years - Total,"First-Time, Full-Time Retention Rate","Percent of Full-time, First-time Degree-Seeking Undergraduates","Average Amount of Institutional Grant Aid Awarded to First-Time, Full-Time Undergraduates","Average Amount of Federal, State, Local, or Institutional Grant Aid Awarded","Percent of First-Time, Full-Time Undergraduates Awarded Federal, State, Local or Institutional Grant Aid",Number of Undergraduates Enrolled,Institution Size Category,Instructional Expenses Per FTE,Instructional Expenses FASB per FTE,Endowment Assets FASB per Student,Hispanic-serving Institution (HSI),Predominantly Black Institution (PBI),Asian American or Native American Pacific Islander-Serving Institution (AANAPISI),Native American Non-Tribal Institution (NANTI),Historically Black College or University (HBCU),Tribal College or University (TCU),Median Earnings of Students Working and Not Enrolled 10 Years After Entry,Median Earnings of Dependent Students Working and Not Enrolled 10 Years After Entry,Median Earnings of Independent Students Working and Not Enrolled 10 Years After Entry,LATITUDE,LONGITUDE
368407,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,7.25,72.5,1392.8,16713.6,1501.72,1233.6,1330.07,14803.2,40.25,-80.25,1.0,Western Area Career & Technology Center,Canonsburg,PA,"Public, less-than 2-year",,,Washington County,15317,Northeast,Non-degree granting,"At least 1, but less than 2 academic yrs","Under 1,000",368407,Canonsburg,Public Two-Year,7,10838.0,7928.0,6429.0,25.0,,,,,,,0.0,1833.0,2733.0,100.0,,1,6143.0,,,,0.0,0.0,0.0,0.0,0.0,27937.0,,44449.0,40,-80
368443,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,9.0,90.0,1358.4,16300.8,1464.63,1126.8,1214.92,13521.6,36.58,-87.31,3.0,Hussian College-Daymar College Clarksville,Clarksville,TN,"Private for-profit, 4-year or above",,,Montgomery County,37040,South,Bachelor's degree,Bachelor's degree,"Under 1,000",368443,Clarksville,Private For-Profit Four-Year,3,28518.0,24011.0,20877.0,49.0,61.0,0.0,31.0,31.0,31.0,50.0,61.0,420.0,2864.0,62.0,387.0,1,,,,,0.0,0.0,0.0,0.0,0.0,36041.0,29028.0,27005.0,37,-87
368452,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24474.2,18767.0,18767.0,18767.0,19974.2,44.4,9.0,90.0,1358.4,16300.8,1464.63,1126.8,1214.92,13521.6,36.24,-86.74,3.0,Nossi College of Art,Nashville,TN,"Private for-profit, 4-year or above",,.,Davidson County,37115,South,Bachelor's degree,Bachelor's degree,"Under 1,000",368452,Nashville,Private For-Profit Four-Year,3,23160.0,22843.0,21276.0,80.0,66.0,0.0,78.0,65.0,78.0,72.0,30.0,630.0,3374.0,94.0,270.0,1,,,,,0.0,0.0,0.0,0.0,0.0,47921.5,29779.0,32525.0,36,-87
368540,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,7.25,72.5,1115.6,13387.2,1202.84,1509.6,1627.65,18115.2,29.7,-98.13,3.0,Seguin Beauty School-New Braunfels,New Braunfels,TX,"Private for-profit, less-than 2-year",,,Comal County,78130,South,Non-degree granting,"At least 1, but less than 2 academic yrs","Under 1,000",368540,New Braunfels,Private For-Profit,9,19066.0,20526.0,22606.0,74.0,,,,,,33.0,70.0,,5191.0,74.0,30.0,1,,,,,0.0,0.0,0.0,0.0,0.0,27937.0,,18319.0,30,-98
368629,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28800.0,,,,23925.0,49.075,9.75,97.5,1588.4,19060.8,1712.61,1381.2,1489.21,16574.4,47.7,-122.33,4.0,Pima Medical Institute-Seattle,Seattle,WA,"Private for-profit, 2-year",,,King County,98115,West,Associate's degree,Associate's degree,"Under 1,000",368629,Seattle,Private For-Profit,6,27058.0,25476.0,25660.0,58.0,70.0,0.0,,,,62.0,10.0,1643.0,4533.0,63.0,553.0,1,,,,,0.0,0.0,0.0,0.0,0.0,27937.0,33889.0,32646.0,48,-122
368647,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2385.0,,,,-2265.0,-4.9,9.3,93.0,1242.0,14904.0,1339.12,1312.8,1415.46,15753.6,39.43,-78.99,3.0,Mineral County Vocational Technical Center,Keyser,WV,"Public, less-than 2-year",,,Mineral County,26726,South,Non-degree granting,"At least 1, but less than 2 academic yrs","Under 1,000",368647,Keyser,Public Two-Year,7,2918.0,2360.0,1309.0,43.0,,,,,,,0.0,,3697.0,100.0,11.0,1,8013.0,,,,0.0,0.0,0.0,0.0,0.0,27937.0,,,39,-79
368771,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43722.25,,,,36722.25,52.475,14.0,140.0,1665.2,19982.4,1795.42,1522.8,1641.88,18273.6,34.17,-118.54,4.0,Hypnosis Motivation Institute,Tarzana,CA,"Private not-for-profit, less-than 2-year",,,Los Angeles County,91356-4159,West,Non-degree granting,Award of less than one academic year,"Under 1,000",368771,Tarzana,Other,8,40884.0,34986.0,34354.0,63.0,,,,,,,8.0,,5786.0,67.0,265.0,1,1310.0,1310.0,,,0.0,0.0,0.0,0.0,0.0,27937.0,,21581.0,34,-119
368832,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21350.0,,,,14350.0,20.5,14.0,140.0,1665.2,19982.4,1795.42,1522.8,1641.88,18273.6,33.79,-117.91,4.0,Thanh Le College School of Cosmetology,Garden Grove,CA,"Private for-profit, less-than 2-year",,,Orange County,92840,West,Non-degree granting,"At least 1, but less than 2 academic yrs","Under 1,000",368832,Garden Grove,Private For-Profit,9,,,,78.0,,,,,,0.0,9.0,,3918.0,78.0,14.0,1,,,,,0.0,0.0,0.0,0.0,0.0,27937.0,,18294.0,34,-118
368911,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7299.25,13575.0,15175.0,13575.0,3674.25,10.125,7.25,72.5,983.2,11798.4,1060.09,1309.2,1411.58,15710.4,32.2,-82.37,3.0,Southeastern Technical College,Vidalia,GA,"Public, 2-year",,.,Toombs County,30474,South,Associate's degree,"At least 2, but less than 4 academic yrs","1,000 - 4,999",368911,Vidalia,Public Two-Year,4,6406.0,4581.0,3242.0,86.0,46.0,1.0,,,,57.0,2.0,,8030.0,89.0,256.0,2,9019.0,,,,0.0,0.0,0.0,0.0,0.0,27937.0,25899.0,26021.0,32,-82
369002,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,13.5,135.0,1923.2,23078.4,2073.59,1592.4,1716.93,19108.8,42.68,-71.2,1.0,Massachusetts School of Law,Andover,MA,"Private not-for-profit, 4-year or above",,,Essex County,1810,Northeast,Doctor's degree -  professional practice,Doctor's degree,"Under 1,000",369002,Andover,Private Not-For-Profit Four-Year,2,,,,,,,,,,,,,,,,1,6336.0,6336.0,,,0.0,0.0,0.0,0.0,0.0,,,,43,-71
369109,7.0,,,,,,,,,,,,,,,7.25,72.5,1119.2,13430.4,1206.72,1216.8,1311.95,14601.6,40.91,-81.11,2.0,Alliance Career Center,Alliance,OH,"Public, less-than 2-year",,,Stark County,44601,Midwest,Non-degree granting,"At least 1, but less than 2 academic yrs",Not reported,369109,Alliance,Public Two-Year,7,9147.0,5238.0,9163.0,73.0,,,,,,60.0,37.0,5021.0,4379.0,100.0,50.0,1,6713.0,,,,0.0,0.0,0.0,0.0,0.0,27937.0,33214.0,32736.0,41,-81
369400,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28289.4,,,,23964.4,55.4,8.65,86.5,1142.4,13708.8,1231.74,1186.8,1279.61,14241.6,28.420000000000005,-81.41,3.0,Universal Technical Institute-Auto Motorcycle & Marine Mechanics Institute Division-Orlando,Orlando,FL,"Private for-profit, 2-year",,,Orange County,32837,South,Associate's degree,Associate's degree,"Under 1,000",369400,Orlando,Private For-Profit,6,22676.0,22815.0,22585.0,63.0,57.0,0.0,,,,68.0,43.0,2026.0,5687.0,80.0,2457.0,2,,,,,0.0,0.0,0.0,0.0,0.0,27937.0,47122.0,42671.0,28,-81
369419,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7901.0,,,,3576.0,8.266666666666666,8.65,86.5,1142.4,13708.799999999997,1231.74,1186.8,1279.61,14241.6,28.0,-82.44,3.0,Erwin Technical College,Tampa,FL,"Public, 2-year",,,Hillsborough County,33610-8299,South,Non-degree granting,"At least 2, but less than 4 academic yrs","Under 1,000",369419,Tampa,Public Two-Year,4,11982.0,12301.0,12317.0,28.0,,,,,,17.0,73.0,994.0,3263.0,56.0,665.0,1,3410.0,,,,0.0,0.0,0.0,0.0,0.0,27937.0,34851.0,35709.0,28,-82
369446,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7767.0,,,,2267.0,4.15,11.0,110.0,1246.0,14952.0,1343.44,1335.6,1440.04,16027.2,42.05,-87.84,2.0,Rosel School of Cosmetology,Niles,IL,"Private for-profit, less-than 2-year",,,Cook County,60714,Midwest,Non-degree granting,"At least 1, but less than 2 academic yrs","Under 1,000",369446,Niles,Private For-Profit,9,6746.0,5932.0,5238.0,25.0,,,,,,43.0,29.0,,3813.0,25.0,48.0,1,,,,,0.0,0.0,0.0,0.0,0.0,27937.0,,18303.0,42,-88
369455,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24081.0,23130.0,23130.0,23130.0,18581.0,33.75,11.0,110.0,1246.0,14952.0,1343.44,1335.6,1440.04,16027.2,42.15,-87.93,2.0,Worsham College of Mortuary Science,Wheeling,IL,"Private for-profit, 2-year",,.,Cook County,60090-2646,Midwest,Associate's degree,Associate's degree,"Under 1,000",369455,Wheeling,Private For-Profit,6,23152.0,20933.0,,79.0,,,,,,89.0,9.0,,5448.0,79.0,211.0,1,,,,,0.0,0.0,0.0,0.0,0.0,36041.0,53078.0,62026.0,42,-88
369516,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21006.25,15693.0,15693.0,15693.0,15856.25,30.775,10.3,103.0,1110.0,13320.0,1196.8,1258.8,1357.24,15105.6,37.14,-93.25,2.0,Bryan University,Springfield,MO,"Private for-profit, 4-year or above",,.,Greene County,65804,Midwest,Master's degree,Master's degree,"Under 1,000",369516,Springfield,Private For-Profit Four-Year,3,19330.0,20239.0,19672.0,87.0,62.0,0.0,100.0,100.0,100.0,,4.0,1000.0,6235.0,87.0,174.0,1,,,,,0.0,0.0,0.0,0.0,0.0,36041.0,29571.0,21997.0,37,-93
369659,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,8.95,89.5,1567.6,18811.2,1690.19,1302.0,1403.82,15624.0,45.52,-122.67,4.0,Oregon College of Oriental Medicine,Portland,OR,"Private not-for-profit, 4-year or above",,,Multnomah County,97209,West,Doctor's degree - other,Doctor's degree,"Under 1,000",369659,Portland,Private Not-For-Profit Four-Year,2,,,,,,,,,,,,,,,,1,7501.0,7501.0,,,0.0,0.0,0.0,0.0,0.0,,,,46,-123
369668,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11857.8,,,,8232.8,22.68,7.25,72.5,1392.8,16713.6,1501.72,1233.6,1330.07,14803.2,40.88,-77.74,1.0,Central Pennsylvania Institute of Science and Technology,Pleasant Gap,PA,"Public, 2-year",,,Centre County,16823,Northeast,Associate's degree,Associate's degree,"Under 1,000",369668,Pleasant Gap,Public Two-Year,4,6966.0,8930.0,9733.0,50.0,82.0,0.0,,,,87.0,54.0,1000.0,7124.0,70.0,134.0,1,8404.0,,,,0.0,0.0,0.0,0.0,0.0,27937.0,44884.0,40270.0,41,-78
369686,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11627.0,,,,8002.0,22.1,7.25,72.5,1115.6,13387.2,1202.84,1509.6,1627.65,18115.2,29.81,-95.47,3.0,Northwest Educational Center,Houston,TX,"Private for-profit, less-than 2-year",,,Harris County,77092,South,Non-degree granting,"At least 1, but less than 2 academic yrs","Under 1,000",369686,Houston,Private For-Profit,9,10260.0,8413.0,8035.0,100.0,,,,,,81.0,78.0,,5376.0,100.0,89.0,1,,,,,0.0,0.0,0.0,0.0,0.0,27937.0,25253.0,22288.0,30,-95
369695,9.0,,,,,,,,,,,,,,,7.25,72.5,1115.6,13387.2,1202.84,1509.6,1627.65,18115.2,29.71,-95.64,3.0,Sebring Career Schools-Houston,Houston,TX,"Private for-profit, less-than 2-year",,,Harris County,77083,South,Non-degree granting,"At least 1, but less than 2 academic yrs","Under 1,000",369695,Houston,Private For-Profit,9,14042.0,17413.0,15241.0,21.0,,,,,,96.0,29.0,,4847.0,21.0,62.0,1,,,,,0.0,0.0,0.0,0.0,0.0,27937.0,16257.0,19305.0,30,-96
369783,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20087.25,,,,16462.25,45.425,7.25,72.5,1115.6,13387.2,1202.84,1509.6,1627.65,18115.2,32.82,-96.88,3.0,PCI Health Training Center,Dallas,TX,"Private for-profit, less-than 2-year",,,Dallas County,75247-4720,South,Non-degree granting,"At least 1, but less than 2 academic yrs","Under 1,000",369783,Dallas,Private For-Profit,9,18055.0,17849.0,18340.0,66.0,,,,,,100.0,77.0,,5761.0,69.0,333.0,1,,,,,0.0,0.0,0.0,0.0,0.0,27937.0,30133.0,29738.0,33,-97
369950,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6855.25,,,,3230.25,8.925,7.25,72.5,1119.2,13430.4,1206.72,1216.8,1311.95,14601.6,41.14,-81.73,2.0,Hamrick School,Medina,OH,"Private for-profit, less-than 2-year",,,Medina County,44256,Midwest,Non-degree granting,Award of less than one academic year,"Under 1,000",369950,Medina,Private For-Profit,9,3692.0,3701.0,3241.0,56.0,,,,,,,11.0,,4016.0,76.0,165.0,1,,,,,0.0,0.0,0.0,0.0,0.0,27937.0,,32153.0,41,-82
371052,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22997.666666666668,,,,19372.666666666668,53.43333333333334,7.25,72.5,1023.2000000000002,12278.4,1103.21,986.4,1063.54,11836.799999999997,30.679999999999996,-88.21,3.0,Fortis College,Mobile,AL,"Private for-profit, less-than 2-year",,,Mobile County,36608,South,Non-degree granting,"At least 1, but less than 2 academic yrs","Under 1,000",371052,Mobile,Private For-Profit,9,19417.0,16277.0,17564.0,92.0,,,,,,35.0,18.0,446.0,5632.0,96.0,301.0,1,,,,,0.0,0.0,0.0,0.0,0.0,27937.0,23106.0,22840.0,31,-88
371690,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13922.333333333334,,,,6922.333333333333,9.9,14.0,140.0,1665.2,19982.4,1795.42,1522.8,1641.88,18273.6,33.92,-118.12,4.0,Downey Adult School,Downey,CA,"Public, 2-year",,,Los Angeles County,90241,West,Non-degree granting,"At least 2, but less than 4 academic yrs","Under 1,000",371690,Downey,Public Two-Year,4,10652.0,7680.0,9019.0,45.0,,,,,,13.0,0.0,,4846.0,45.0,118.0,2,3406.0,,,,0.0,0.0,0.0,0.0,0.0,27937.0,,,34,-118
371830,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19008.0,,,,12008.0,17.166666666666668,14.0,140.0,1665.2,19982.4,1795.42,1522.8,1641.88,18273.6,33.79,-118.03000000000002,4.0,CRU Institute of Cosmetology and Barbering,Garden Grove,CA,"Private for-profit, less-than 2-year",,,Orange County,92845-4321,West,Non-degree granting,"At least 1, but less than 2 academic yrs","Under 1,000",371830,Garden Grove,Private For-Profit,9,17545.0,17143.0,13714.0,67.0,,,,,,36.0,21.0,1391.0,5056.0,67.0,72.0,1,,,,,0.0,0.0,0.0,0.0,0.0,27937.0,,16653.0,34,-118
371928,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23068.2,,,,16068.2,22.96,14.0,140.0,1665.2,19982.4,1795.42,1522.8,1641.8800000000003,18273.6,33.72,-117.92,4.0,Modern Technology School,Fountain Valley,CA,"Private for-profit, 2-year",,,Orange County,92708-9821,West,Non-degree granting,"At least 2, but less than 4 academic yrs","Under 1,000",371928,Fountain Valley,Private For-Profit,6,20216.0,20091.0,18667.0,53.0,,,,,,87.0,38.0,,5451.0,53.0,111.0,1,,,,,0.0,0.0,0.0,0.0,0.0,27937.0,46284.0,51415.0,34,-118
371964,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25247.0,,,,18247.0,26.075,14.0,140.0,1665.2,19982.4,1795.42,1522.8,1641.88,18273.6,38.68,-121.27,4.0,National Career Education,Citrus Heights,CA,"Private for-profit, less-than 2-year",,,Sacramento County,95610,West,Non-degree granting,Award of less than one academic year,"Under 1,000",371964,Citrus Heights,Private For-Profit,9,24168.0,24362.0,26653.0,66.0,,,,,,,9.0,,4763.0,66.0,512.0,1,,,,,0.0,0.0,0.0,0.0,0.0,27937.0,40857.0,36472.0,39,-121
372028,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35607.0,,,,28607.0,40.86666666666667,14.0,140.0,1665.2,19982.4,1795.42,1522.8,1641.88,18273.6,34.15,-118.26,4.0,North-West College-Glendale,Glendale,CA,"Private for-profit, less-than 2-year",,,Los Angeles County,91203,West,Non-degree granting,"At least 1, but less than 2 academic yrs","Under 1,000",372028,Glendale,Private For-Profit,9,28581.0,26050.0,24915.0,50.0,,,,,,68.0,38.0,,3581.0,53.0,123.0,1,,,,,0.0,0.0,0.0,0.0,0.0,27937.0,34134.0,31226.0,34,-118
372073,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32427.75,,,,25427.75,36.325,14.0,140.0,1665.2,19982.4,1795.42,1522.8,1641.88,18273.6,33.87,-118.1,4.0,Fremont University,Cerritos,CA,"Private for-profit, 4-year or above",,,Los Angeles County,90703,West,Master's degree,Master's degree,"Under 1,000",372073,Cerritos,Private For-Profit Four-Year,3,29722.0,28516.0,27919.0,57.0,63.0,0.0,,,,,30.0,9256.0,6541.0,74.0,150.0,1,,,,,0.0,0.0,0.0,0.0,0.0,36041.0,38204.0,36175.0,34,-118
372082,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5613.666666666667,,,,-1386.3333333333333,-2.0,14.0,140.0,1665.2,19982.4,1795.42,1522.8,1641.88,18273.6,34.05,-117.77,4.0,Pomona Unified School District Adult and Career Education,Pomona,CA,"Public, less-than 2-year",,,Los Angeles County,91766-1233,West,Non-degree granting,"At least 1, but less than 2 academic yrs","Under 1,000",372082,Pomona,Public Two-Year,7,6597.0,4879.0,5354.0,59.0,,,,,,77.0,41.0,,4407.0,59.0,60.0,1,25042.0,,,,0.0,0.0,0.0,0.0,0.0,27937.0,25643.0,18971.0,34,-118
372240,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19482.666666666668,,,,12482.666666666666,17.833333333333332,14.0,140.0,1665.2,19982.4,1795.42,1522.8,1641.88,18273.6,34.0,-118.33,4.0,Universal College of Beauty Inc-Los Angeles 2,Los Angeles,CA,"Private for-profit, less-than 2-year",,,Los Angeles County,90008,West,Non-degree granting,"At least 1, but less than 2 academic yrs","Under 1,000",372240,Los Angeles,Private For-Profit,9,,,,0.0,,,,,,0.0,6.0,,,0.0,17.0,1,,,,,0.0,0.0,0.0,0.0,0.0,27937.0,21779.0,18039.0,34,-118
372329,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23751.0,16027.0,16027.0,16027.0,17591.0,28.54,12.32,123.2,1454.8,17457.6,1568.57,1428.0,1539.67,17136.0,40.53,-105.08,4.0,IBMC College,Fort Collins,CO,"Private for-profit, 2-year",,.,Larimer County,80525,West,Associate's degree,Associate's degree,"Under 1,000",372329,Fort Collins,Private For-Profit,6,21980.0,21923.0,22967.0,84.0,75.0,0.0,,,,71.0,46.0,700.0,3194.0,87.0,409.0,1,,,,,0.0,0.0,0.0,0.0,0.0,27937.0,35124.0,30453.0,41,-105
372356,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18337.4,,,,12177.4,19.759999999999998,12.32,123.2,1454.8,17457.6,1568.57,1428.0,1539.67,17136.0,39.68,-104.85,4.0,Avalon Institute-Aurora,Aurora,CO,"Private for-profit, less-than 2-year",,,Arapahoe County,80014,West,Non-degree granting,"At least 1, but less than 2 academic yrs","Under 1,000",372356,Aurora,Private For-Profit,9,18063.0,16314.0,11834.0,73.0,,,,,,92.0,77.0,1438.0,4044.0,73.0,177.0,1,,,,,0.0,0.0,0.0,0.0,0.0,27937.0,,23340.0,40,-105
372462,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21754.5,,,,17429.5,40.3,8.65,86.5,1142.4,13708.8,1231.74,1186.8,1279.61,14241.6,28.39,-80.7,3.0,Academy of Cosmetology,Merritt Island,FL,"Private for-profit, less-than 2-year",,,Brevard County,32953,South,Non-degree granting,"At least 1, but less than 2 academic yrs","Under 1,000",372462,Merritt Island,Private For-Profit,9,20693.0,16337.0,18128.0,40.0,,,,,,67.0,7.0,,5431.0,40.0,121.0,1,,,,,0.0,0.0,0.0,0.0,0.0,27937.0,23865.0,19974.0,28,-81
372718,8.0,,,,,,,,,,,,,,,8.65,86.5,1142.4,13708.8,1231.74,1186.8,1279.61,14241.6,27.97,-82.73,3.0,Sunstate Academy,Clearwater,FL,"Private not-for-profit, less-than 2-year",,,Pinellas County,33765-2702,South,Non-degree granting,"At least 1, but less than 2 academic yrs",Not reported,372718,Clearwater,Other,8,27526.0,30922.0,24675.0,52.0,,,,,,71.0,2.0,240.0,5237.0,55.0,292.0,1,1689.0,1689.0,,,0.0,0.0,0.0,0.0,0.0,27937.0,21117.0,18699.0,28,-83
372921,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26427.0,20387.0,20387.0,20387.0,22802.0,62.9,7.25,72.5,983.2,11798.4,1060.09,1309.2,1411.58,15710.4,33.9,-84.54,3.0,Fortis College-Smyrna,Smyrna,GA,"Private for-profit, 2-year",,.,Cobb County,30080-1348,South,Associate's degree,Associate's degree,"Under 1,000",372921,Smyrna,Private For-Profit,6,21356.0,19849.0,18657.0,79.0,49.0,0.0,,,,48.0,11.0,1269.0,6394.0,82.0,516.0,1,,,,,0.0,0.0,0.0,0.0,0.0,27937.0,32437.0,33005.0,34,-85
373085,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22912.0,,,,19287.0,53.2,7.25,72.5,1366.0,16392.0,1472.82,1196.4,1289.96,14356.8,41.56,-90.55,2.0,Ross College-Davenport,Davenport,IA,"Private for-profit, 2-year",,,Scott County,52807-2095,Midwest,Associate's degree,Associate's degree,"Under 1,000",373085,Davenport,Private For-Profit,6,18625.0,19880.0,19330.0,92.0,35.0,0.0,,,,67.0,40.0,283.0,7071.0,96.0,38.0,1,,,,,0.0,0.0,0.0,0.0,0.0,27937.0,24880.0,26295.0,42,-91
373216,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12501.5,,,,7001.5,12.7,11.0,110.0,1246.0,14952.0,1343.44,1335.6,1440.04,16027.2,41.96,-88.08,2.0,Pivot Point Academy,Bloomingdale,IL,"Private for-profit, less-than 2-year",,,DuPage County,60108-0000,Midwest,Non-degree granting,"At least 1, but less than 2 academic yrs","Under 1,000",373216,Bloomingdale,Private For-Profit,9,11139.0,11140.0,10428.0,45.0,,,,,,86.0,5.0,,4793.0,45.0,109.0,1,,,,,0.0,0.0,0.0,0.0,0.0,27937.0,30377.0,27752.0,42,-88
373456,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22537.0,,,,18912.0,52.2,7.25,72.5,857.6,10291.2,924.66,1191.6,1284.78,14299.2,32.43,-93.78,3.0,Blalock's Professional Beauty College,Shreveport,LA,"Private for-profit, less-than 2-year",,,Caddo Parish,71108-5745,South,Non-degree granting,"At least 1, but less than 2 academic yrs","Under 1,000",373456,Shreveport,Private For-Profit,9,14292.0,13565.0,15708.0,100.0,,,,,,100.0,41.0,,6195.0,100.0,19.0,1,,,,,0.0,0.0,0.0,0.0,0.0,27937.0,,,32,-94
373526,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17580.666666666668,,,,13955.666666666666,38.5,7.25,72.5,857.6,10291.2,924.66,1191.6,1284.78,14299.200000000003,30.47,-91.09999999999998,3.0,Diesel Driving Academy-Baton Rouge,Baton Rouge,LA,"Private for-profit, less-than 2-year",,,East Baton Rouge Parish,70815,South,Non-degree granting,Award of less than one academic year,"Under 1,000",373526,Baton Rouge,Private For-Profit,9,13270.0,13273.0,13895.0,53.0,,,,,,,64.0,,4797.0,70.0,272.0,1,,,,,0.0,0.0,0.0,0.0,0.0,27937.0,36812.0,36032.0,30,-91
373678,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19653.0,,,,12903.0,19.1,13.5,135.0,1923.2,23078.4,2073.59,1592.4,1716.93,19108.8,42.43,-71.07,1.0,New England Hair Academy,Malden,MA,"Private for-profit, less-than 2-year",,,Middlesex County,2148,Northeast,Non-degree granting,"At least 1, but less than 2 academic yrs","Under 1,000",373678,Malden,Private For-Profit,9,24558.0,15968.0,18263.0,55.0,,,,,,85.0,12.0,,5948.0,56.0,117.0,1,,,,,0.0,0.0,0.0,0.0,0.0,27937.0,,,42,-71
373696,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24116.0,,,,17366.0,25.7,13.5,135.0,1923.2,23078.4,2073.59,1592.4,1716.93,19108.8,42.26,-71.81,1.0,Rob Roy Academy-Worcester,Worcester,MA,"Private for-profit, less-than 2-year",,,Worcester County,1609,Northeast,Non-degree granting,"At least 1, but less than 2 academic yrs","Under 1,000",373696,Worcester,Private For-Profit,9,19924.0,22173.0,22831.0,93.0,,,,,,79.0,56.0,,6430.0,93.0,45.0,1,,,,,0.0,0.0,0.0,0.0,0.0,27937.0,,25871.0,42,-72
373711,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23394.0,,,,16644.0,24.65,13.5,135.0,1923.2,23078.4,2073.59,1592.4,1716.93,19108.8,41.75,-70.58,1.0,Upper Cape Cod Regional Technical School,Bourne,MA,"Public, less-than 2-year",,,Barnstable County,2532,Northeast,Non-degree granting,"At least 1, but less than 2 academic yrs","Under 1,000",373711,Bourne,Public Two-Year,7,20824.0,18864.0,21299.0,88.0,,,,,,88.0,38.0,,2781.0,88.0,76.0,1,7071.0,,,,0.0,0.0,0.0,0.0,0.0,27937.0,,,42,-71
